,Subject_all,MeanMVC_all,StrideTime_all,WalkingAmp_all,NumberofBursts_all
1049,28,0.000133918585218933,1.10063099861145,3.33950144666084e-05,2
1050,28,0.000133918585218933,1.1136159896850601,3.11107677610265e-05,2
1051,28,0.000133918585218933,1.09060001373291,2.9784641736415698e-05,1
1052,28,0.000133918585218933,1.10876941680908,3.4908014387552603e-05,3
1053,28,0.000133918585218933,1.1059281826019298,3.47332100618041e-05,4
1054,28,0.000133918585218933,1.1386580467224099,3.4130263237358194e-05,1
1055,28,0.000133918585218933,1.1918053627014198,3.10765716210211e-05,2
1056,28,0.000133918585218933,1.18458604812622,3.64934472858687e-05,1
1057,28,0.000133918585218933,1.2131423950195301,3.1718000482796505e-05,2
1058,28,0.000133918585218933,1.09565019607544,3.2713477912137e-05,4
1059,28,0.000133918585218933,1.0940268039703398,2.71202863071595e-05,1
1060,28,0.000133918585218933,1.09290838241577,4.18450583791484e-05,2
1061,28,0.000133918585218933,1.07445883750916,4.38399380263014e-05,1
1062,28,0.000133918585218933,1.0783915519714398,3.4804737908349896e-05,2
1063,28,0.000133918585218933,1.06213808059692,3.7372069990716795e-05,2
1064,28,0.000133918585218933,1.1164462566375701,3.0165412601969e-05,2
1065,28,0.000133918585218933,1.1116795539856,3.0242588763170195e-05,1
1066,28,0.000133918585218933,1.09718084335327,3.8945740630678e-05,1
1067,28,0.000133918585218933,1.12068295478821,3.13829154929127e-05,2
1068,28,0.000133918585218933,1.0971097946166999,3.19650999731603e-05,3
1069,28,0.000133918585218933,1.09057211875916,3.35668513438338e-05,5
1070,28,0.000133918585218933,1.11943435668945,3.52388008009873e-05,3
1071,28,0.000133918585218933,1.11070561408997,3.2649971939032104e-05,1
1072,28,0.000133918585218933,1.1292564868927,3.0339755672162105e-05,3
1073,28,0.000133918585218933,1.12543129920959,3.23955616486721e-05,2
1074,28,0.000133918585218933,1.1219735145568799,3.30919475803479e-05,4
1075,28,0.000133918585218933,1.11515808105469,2.68560109439307e-05,3
1184,32,0.000367711350928881,1.1008677482605,2.8648140585775396e-05,5
1185,32,0.000367711350928881,1.07868456840515,2.58849645117977e-05,3
1186,32,0.000367711350928881,1.09888529777527,2.39137949849451e-05,5
1187,32,0.000367711350928881,1.0727138519287098,2.7865480179795098e-05,5
1188,32,0.000367711350928881,1.1166882514953602,3.22630803335159e-05,4
1189,32,0.000367711350928881,1.03867983818054,2.4947340931500198e-05,6
1190,32,0.000367711350928881,1.10006237030029,2.5421388982916897e-05,5
1191,32,0.000367711350928881,1.07786130905151,3.30771207801853e-05,4
1192,32,0.000367711350928881,1.07021045684814,2.91321042542645e-05,4
1193,32,0.000367711350928881,1.1072256565093999,2.71697296215667e-05,6
1194,32,0.000367711350928881,1.0515079498291,2.76760029056176e-05,5
1195,32,0.000367711350928881,1.12360620498657,3.10492149384498e-05,3
1196,32,0.000367711350928881,1.06129169464111,2.43517511640455e-05,6
1197,32,0.000367711350928881,0.99909520149231,2.38165308103792e-05,4
1198,32,0.000367711350928881,1.13642549514771,3.40338841136214e-05,2
1199,32,0.000367711350928881,1.05166983604431,2.9472641736353803e-05,6
1200,32,0.000367711350928881,1.16929960250854,2.60531977620121e-05,4
1201,32,0.000367711350928881,1.01849818229675,2.50958973686209e-05,4
1202,32,0.000367711350928881,1.14960312843323,3.23629731393318e-05,6
1203,32,0.000367711350928881,1.03182244300842,3.442357977470481e-05,4
1204,32,0.000367711350928881,1.0804960727691701,2.9805970831911603e-05,4
1205,32,0.000367711350928881,1.06837582588196,3.11470163345193e-05,3
1206,32,0.000367711350928881,1.11042761802673,2.93965927531089e-05,4
1207,32,0.000367711350928881,1.06775808334351,3.0327721268470198e-05,4
1208,32,0.000367711350928881,0.9491946697235111,2.93403473362461e-05,6
1209,32,0.000367711350928881,1.2108907699584999,3.3864801003830396e-05,7
1210,32,0.000367711350928881,1.13115549087524,2.9393184123031896e-05,7
1211,32,0.000367711350928881,0.9386756420135501,2.77210531021825e-05,4
1212,32,0.000367711350928881,1.10276675224304,3.8433395407033e-05,4
1213,32,0.000367711350928881,1.15631437301636,2.8551436529233098e-05,6
1214,32,0.000367711350928881,1.09136486053467,2.54473504447166e-05,5
1215,32,0.000367711350928881,0.972178936004639,2.64755354270263e-05,5
1216,32,0.000367711350928881,1.2341718673706101,2.7999295928160402e-05,7
1217,32,0.000367711350928881,1.09702134132385,2.68399239296173e-05,4
1218,32,0.000367711350928881,1.1494314670562702,2.7173106712098802e-05,6
1219,32,0.000367711350928881,1.2324759960174598,3.2778925237438596e-05,4
