Subject_all,MeanMVC_all,StrideTime_all,WalkingAmp_all,NumberofBursts_all
2,0.000131587459278814,1.11129951477051,3.4736795800955e-05,4
2,0.000131587459278814,1.12725973129272,3.66786503064224e-05,3
2,0.000131587459278814,1.11395120620728,2.34319369396304e-05,2
2,0.000131587459278814,1.12582397460938,3.03342476971127e-05,4
2,0.000131587459278814,1.12988638877869,3.6034611268134e-05,3
2,0.000131587459278814,1.11953043937683,2.61043442179566e-05,4
2,0.000131587459278814,1.13651394844055,3.19416262858668e-05,4
2,0.000131587459278814,1.14204740524292,2.93524642267607e-05,3
3,0.000157664241869113,1.19910669326782,1.17733567226979e-05,2
3,0.000157664241869113,1.21454954147339,1.0438536577811e-05,4
3,0.000157664241869113,1.2326397895813,1.02087787430635e-05,4
3,0.000157664241869113,1.21102833747864,1.12462275387595e-05,5
3,0.000157664241869113,1.19440793991089,1.11372314170636e-05,2
3,0.000157664241869113,1.16930913925171,1.14772447591402e-05,5
3,0.000157664241869113,1.22219514846802,1.1561052574463e-05,7
3,0.000157664241869113,1.23854231834412,1.14995888298156e-05,3
3,0.000157664241869113,1.22107601165771,1.14375911032576e-05,9
3,0.000157664241869113,1.20072650909424,8.76643594394245e-06,6
3,0.000157664241869113,1.19411611557007,1.56429434030904e-05,4
3,0.000157664241869113,1.19846653938293,1.19366152766767e-05,5
3,0.000157664241869113,1.2245306968689,1.11489760590018e-05,4
3,0.000157664241869113,1.21430540084839,1.1305951798575e-05,2
3,0.000157664241869113,1.21054434776306,1.27190666849504e-05,7
3,0.000157664241869113,1.210369348526,1.06744595154877e-05,5
3,0.000157664241869113,1.23467564582825,1.04057437935994e-05,3
3,0.000157664241869113,1.2508270740509,1.08252063836209e-05,4
3,0.000157664241869113,1.23292112350464,1.32610017448781e-05,4
3,0.000157664241869113,1.22553277015686,1.09040147136751e-05,8
3,0.000157664241869113,1.24515128135681,1.91038705142978e-05,6
3,0.000157664241869113,1.24036359786987,1.16451432619164e-05,3
3,0.000157664241869113,1.21884202957153,1.15652395385087e-05,5
3,0.000157664241869113,1.2362208366394,1.03597963618291e-05,5
3,0.000157664241869113,1.24636125564575,1.05250267051971e-05,4
3,0.000157664241869113,1.25485062599182,1.455532706618e-05,6
3,0.000157664241869113,1.2123658657074,1.69493766814701e-05,3
3,0.000157664241869113,1.2091178894043,1.24771966600599e-05,6
3,0.000157664241869113,1.171311378479,2.84931896893474e-05,4
3,0.000157664241869113,1.19798517227173,2.62536742832935e-05,3
3,0.000157664241869113,1.20184588432312,2.31706653598921e-05,4
3,0.000157664241869113,1.18006253242493,2.31942671001651e-05,4
3,0.000157664241869113,1.16210007667542,2.26847592542258e-05,2
4,8.23097721067624e-05,1.02745056152344,2.29484855618477e-05,4
4,8.23097721067624e-05,1.05825185775757,1.62577456759559e-05,3
4,8.23097721067624e-05,1.06088709831238,1.966907216149e-05,3
4,8.23097721067624e-05,1.04029059410095,2.11835200285385e-05,5
4,8.23097721067624e-05,1.04735684394836,1.89505984772663e-05,6
4,8.23097721067624e-05,1.03577756881714,1.88327279019704e-05,4
4,8.23097721067624e-05,1.05183792114258,1.66563264706488e-05,3
4,8.23097721067624e-05,1.04724049568176,1.68823561085584e-05,4
4,8.23097721067624e-05,1.05424118041992,2.12879998256155e-05,4
4,8.23097721067624e-05,1.04685831069946,1.73667216160976e-05,5
4,8.23097721067624e-05,1.06638169288635,2.16344362597855e-05,5
4,8.23097721067624e-05,1.07113909721375,1.79416787494575e-05,4
4,8.23097721067624e-05,1.08159160614014,2.26202182412056e-05,4
4,8.23097721067624e-05,1.04973483085632,1.78857589389103e-05,3
4,8.23097721067624e-05,1.11261057853699,1.72626248444012e-05,3
4,8.23097721067624e-05,1.08063840866089,1.79131198724933e-05,3
4,8.23097721067624e-05,1.09601163864136,1.96709119165405e-05,5
4,8.23097721067624e-05,1.3070240020752,3.303194071086e-05,2
4,8.23097721067624e-05,1.03230834007263,1.74556540021119e-05,7
4,8.23097721067624e-05,1.01780891418457,2.25119325311108e-05,3
4,8.23097721067624e-05,1.00081896781921,2.09156554641218e-05,4
4,8.23097721067624e-05,1.01239085197449,1.9808618870406e-05,3
4,8.23097721067624e-05,1.03608965873718,1.98561648789707e-05,3
4,8.23097721067624e-05,1.03400254249573,2.31428863722361e-05,4
4,8.23097721067624e-05,0.990287303924561,2.17398422984336e-05,3
4,8.23097721067624e-05,1.01027631759644,2.13230417835743e-05,3
4,8.23097721067624e-05,1.00775027275085,1.98229436290514e-05,4
4,8.23097721067624e-05,1.03984665870667,2.06393534615648e-05,6
4,8.23097721067624e-05,1.01156234741211,1.87428074750964e-05,3
4,8.23097721067624e-05,1.03959822654724,2.03063343462301e-05,4
4,8.23097721067624e-05,1.02328777313232,2.01414806530849e-05,3
4,8.23097721067624e-05,1.02676916122437,2.23041100042201e-05,4
4,8.23097721067624e-05,1.03821206092834,1.93070193332372e-05,3
4,8.23097721067624e-05,1.00805425643921,2.31267253626177e-05,5
4,8.23097721067624e-05,1.0394070148468,2.08596378819786e-05,3
4,8.23097721067624e-05,1.04327344894409,2.02483651377269e-05,4
4,8.23097721067624e-05,1.03774452209473,2.33985868823767e-05,5
4,8.23097721067624e-05,1.07217836380005,2.04597470962923e-05,3
4,8.23097721067624e-05,1.08183240890503,2.572547680775e-05,3
4,8.23097721067624e-05,1.0961582660675,1.91981860103078e-05,3
4,8.23097721067624e-05,1.07747769355774,1.91085497897605e-05,4
4,8.23097721067624e-05,1.0708589553833,1.99969943246978e-05,6
4,8.23097721067624e-05,1.07476091384888,2.00334503070141e-05,6
4,8.23097721067624e-05,1.06970977783203,2.08006535173455e-05,3
5,0.000300620883337406,1.06860971450806,0.00333013404092431,4
5,0.000300620883337406,1.08358216285706,0.00154136783121826,5
5,0.000300620883337406,1.05457377433777,0.00289328835715446,2
5,0.000300620883337406,1.06976914405823,0.00413722295578906,6
5,0.000300620883337406,1.05162024497986,0.00410628848847144,7
5,0.000300620883337406,1.07006549835205,0.0039034887367606,4
5,0.000300620883337406,1.0879693031311,0.00341646521125154,3
5,0.000300620883337406,1.05491924285889,0.00375176667092652,1
5,0.000300620883337406,1.06913757324219,0.00350698195821027,7
5,0.000300620883337406,1.05640745162964,0.00281348860267435,4
5,0.000300620883337406,1.05342626571655,0.00341801233093712,3
5,0.000300620883337406,1.07149577140808,0.00288071261882535,3
5,0.000300620883337406,1.06528878211975,0.0030378922931478,1
5,0.000300620883337406,1.07486867904663,0.00377621584823929,1
5,0.000300620883337406,1.08499360084534,0.00278848622482751,1
5,0.000300620883337406,1.07316875457764,0.00293329812182372,6
5,0.000300620883337406,1.04606628417969,0.00315353968308772,5
5,0.000300620883337406,1.09451007843018,0.0036580638191406,3
5,0.000300620883337406,1.06482577323914,0.00357520348654891,5
5,0.000300620883337406,1.0451922416687,0.00722207411730125,3
5,0.000300620883337406,1.10689425468445,0.00512070897039449,1
5,0.000300620883337406,1.05980706214905,0.00175942822581071,3
5,0.000300620883337406,1.05699825286865,0.00209000472737201,3
5,0.000300620883337406,1.05612587928772,0.00218095914905975,4
5,0.000300620883337406,1.0583221912384,0.00239537552429113,3
5,0.000300620883337406,1.02658224105835,0.00439146674996326,4
5,0.000300620883337406,1.0888569355011,0.00374035008848377,2
5,0.000300620883337406,1.07461309432983,0.0043857595613211,4
5,0.000300620883337406,1.05568146705627,0.00307535384524555,2
5,0.000300620883337406,1.06602907180786,0.00295009412990409,4
5,0.000300620883337406,1.05578184127808,0.00290694744477854,4
5,0.000300620883337406,1.06298303604126,0.00272374709957238,3
5,0.000300620883337406,1.05041790008545,0.00263502922741375,1
5,0.000300620883337406,1.07578587532043,0.00284434362998103,4
5,0.000300620883337406,1.04465055465698,0.00344345599830607,4
5,0.000300620883337406,1.05793595314026,0.00397556021257145,1
5,0.000300620883337406,1.06149005889893,0.00263947490486556,1
5,0.000300620883337406,1.08041429519653,0.00344752360688942,4
5,0.000300620883337406,1.0704038143158,0.00280356204029779,4
5,0.000300620883337406,1.04064846038818,0.00287917317965657,3
5,0.000300620883337406,1.08751034736633,0.00397900846601281,3
5,0.000300620883337406,1.06386947631836,0.00436791048008334,1
6,0.00032472153662533,1.05977582931519,3.15760428961288e-05,3
6,0.00032472153662533,1.07668161392212,3.70211522333418e-05,4
6,0.00032472153662533,1.06317687034607,3.3718092580168e-05,3
6,0.00032472153662533,1.03049826622009,3.97673589093908e-05,2
6,0.00032472153662533,1.02709293365479,4.01802838091712e-05,5
6,0.00032472153662533,1.03601622581482,4.3535019086775e-05,2
6,0.00032472153662533,1.01426863670349,3.97027526671607e-05,3
6,0.00032472153662533,1.0414834022522,3.60226826750967e-05,4
6,0.00032472153662533,1.0272810459137,4.56586913869566e-05,2
6,0.00032472153662533,1.00200581550598,4.63934297784961e-05,1
6,0.00032472153662533,1.02291536331177,4.44409686306779e-05,2
6,0.00032472153662533,1.02102065086365,4.54850220850067e-05,1
6,0.00032472153662533,1.01810908317566,3.61808258254164e-05,1
6,0.00032472153662533,1.05547475814819,3.75676545860844e-05,4
6,0.00032472153662533,1.0163722038269,3.16552635731476e-05,2
6,0.00032472153662533,1.04122424125671,3.49672699904784e-05,2
6,0.00032472153662533,1.03507685661316,3.39136536985829e-05,4
6,0.00032472153662533,1.03179836273193,2.50715599494842e-05,4
6,0.00032472153662533,1.04903340339661,3.10517721965721e-05,4
6,0.00032472153662533,1.04787731170654,2.78648586943296e-05,2
6,0.00032472153662533,1.0658643245697,2.3859074577622e-05,3
6,0.00032472153662533,1.05009341239929,4.02304099606756e-05,2
6,0.00032472153662533,1.032306432724,2.8508174117084e-05,3
6,0.00032472153662533,1.05548548698425,3.20158092851728e-05,3
6,0.00032472153662533,1.04246354103088,5.49678474325817e-05,1
6,0.00032472153662533,1.07466244697571,2.33041747965851e-05,3
6,0.00032472153662533,1.05328941345215,4.20554337077482e-05,3
6,0.00032472153662533,1.08014225959778,4.00399457651121e-05,5
6,0.00032472153662533,1.05711555480957,3.17753282021533e-05,3
6,0.00032472153662533,1.06625628471375,2.5224018626044e-05,4
6,0.00032472153662533,1.04006052017212,4.41418056323029e-05,3
6,0.00032472153662533,1.04473614692688,3.45969346515033e-05,2
6,0.00032472153662533,1.03435254096985,3.10644763644461e-05,4
6,0.00032472153662533,1.0593090057373,3.26687275287751e-05,4
6,0.00032472153662533,1.02397513389587,3.24759330150459e-05,3
6,0.00032472153662533,1.05291724205017,2.65126350218327e-05,3
6,0.00032472153662533,1.05981659889221,2.39856715058659e-05,2
6,0.00032472153662533,1.01876091957092,2.92953638632122e-05,4
6,0.00032472153662533,1.01422929763794,2.75790123108476e-05,4
6,0.00032472153662533,1.02514410018921,2.59287774550308e-05,6
6,0.00032472153662533,1.0085186958313,3.06427078561889e-05,3
6,0.00032472153662533,0.989746332168579,3.06252648712547e-05,3
6,0.00032472153662533,1.01243925094604,2.74425402206935e-05,4
6,0.00032472153662533,0.996653318405151,2.25054899487264e-05,2
6,0.00032472153662533,0.990584135055542,2.74639031677272e-05,3
7,0.000314242187317457,1.17068219184875,2.77503401019528e-05,3
7,0.000314242187317457,0.964164972305298,2.36610118502705e-05,3
7,0.000314242187317457,0.940554618835449,3.02457433697567e-05,4
7,0.000314242187317457,1.02385854721069,2.86557432382884e-05,2
7,0.000314242187317457,0.994142293930054,2.59162435078563e-05,4
7,0.000314242187317457,1.08113789558411,2.68446633685391e-05,1
7,0.000314242187317457,1.11121582984924,2.86311486428539e-05,6
7,0.000314242187317457,0.970745086669922,3.46871932587721e-05,5
7,0.000314242187317457,1.09200096130371,2.5874458086716e-05,3
7,0.000314242187317457,1.07807898521423,2.0999819144486e-05,6
7,0.000314242187317457,1.07236933708191,2.44107856214409e-05,4
7,0.000314242187317457,1.06639361381531,2.98890544379103e-05,3
7,0.000314242187317457,1.13560557365417,2.55795021665957e-05,3
7,0.000314242187317457,1.13627433776855,2.91882270672648e-05,4
7,0.000314242187317457,1.08285903930664,3.24571637563073e-05,4
7,0.000314242187317457,0.947158336639404,4.06829738991234e-05,6
7,0.000314242187317457,1.12513017654419,2.98421739181244e-05,5
7,0.000314242187317457,0.965595483779907,3.07855050532251e-05,3
7,0.000314242187317457,0.943771123886108,2.4016950059374e-05,4
7,0.000314242187317457,1.00916194915771,2.52744647534259e-05,6
7,0.000314242187317457,1.12641072273254,2.30704555091305e-05,2
7,0.000314242187317457,0.932324647903442,2.2459291542978e-05,4
7,0.000314242187317457,1.05468797683716,2.37320117087777e-05,4
7,0.000314242187317457,1.05291247367859,2.36738895839729e-05,2
7,0.000314242187317457,1.24056816101074,3.31615810023449e-05,4
7,0.000314242187317457,0.974063158035278,2.5931036685217e-05,2
7,0.000314242187317457,1.05458831787109,3.21080171022929e-05,3
7,0.000314242187317457,1.01659512519836,2.73385645271891e-05,3
7,0.000314242187317457,0.915728807449341,2.75037558727524e-05,3
7,0.000314242187317457,1.04777240753174,3.4128607840872e-05,4
7,0.000314242187317457,1.04515814781189,2.39909594254297e-05,2
7,0.000314242187317457,1.07853937149048,3.58656615234956e-05,4
7,0.000314242187317457,1.03585696220398,2.84122940278614e-05,4
7,0.000314242187317457,1.16276812553406,2.6903141013743e-05,3
7,0.000314242187317457,0.949236392974854,2.67583275152103e-05,3
7,0.000314242187317457,1.13306570053101,3.60575148959343e-05,4
7,0.000314242187317457,1.06309390068054,3.00296843440985e-05,4
8,0.000153191697819092,1.02647185325623,2.19514310639949e-05,4
8,0.000153191697819092,1.03525257110596,2.83590040129673e-05,7
8,0.000153191697819092,1.05129861831665,2.25337423285403e-05,6
8,0.000153191697819092,1.09097599983215,2.29823327645142e-05,5
8,0.000153191697819092,1.04505944252014,2.51411443395053e-05,5
8,0.000153191697819092,0.963041067123413,2.64840478371451e-05,3
8,0.000153191697819092,1.01719665527344,2.94848152282475e-05,2
8,0.000153191697819092,1.02857208251953,2.61815613977226e-05,4
8,0.000153191697819092,1.03910732269287,2.56761114558985e-05,3
8,0.000153191697819092,1.01865005493164,2.38686080540176e-05,4
8,0.000153191697819092,0.987797021865845,3.04121958652666e-05,4
8,0.000153191697819092,1.03457880020142,2.31646899380641e-05,5
8,0.000153191697819092,1.01772475242615,2.65711604361019e-05,3
8,0.000153191697819092,1.04071736335754,2.62812283339316e-05,3
8,0.000153191697819092,1.04213523864746,2.5389265200319e-05,3
8,0.000153191697819092,1.04432344436646,3.00261261493083e-05,2
8,0.000153191697819092,1.04028058052063,2.55057614547205e-05,4
8,0.000153191697819092,0.999719858169556,2.82089818331547e-05,3
8,0.000153191697819092,1.02502846717834,2.62749826427943e-05,4
8,0.000153191697819092,1.01530194282532,2.45632262232083e-05,2
8,0.000153191697819092,0.990883350372314,2.80312566612748e-05,2
8,0.000153191697819092,1.07891893386841,2.59992815478933e-05,3
8,0.000153191697819092,0.971901416778564,2.63529615074267e-05,4
8,0.000153191697819092,0.941267728805542,2.77280418813374e-05,4
8,0.000153191697819092,1.06674551963806,1.90519030142176e-05,5
8,0.000153191697819092,1.08571028709412,2.54745557384441e-05,6
8,0.000153191697819092,0.912465333938599,2.64582313252725e-05,2
8,0.000153191697819092,1.12980437278748,2.75309587982397e-05,4
8,0.000153191697819092,0.892591953277588,2.56023113188477e-05,3
8,0.000153191697819092,1.06941819190979,2.14343910658458e-05,4
8,0.000153191697819092,1.0156455039978,2.54293440045516e-05,5
8,0.000153191697819092,0.933179140090942,2.70219386096711e-05,2
8,0.000153191697819092,1.04286980628967,2.68519668899437e-05,3
8,0.000153191697819092,1.09246349334717,2.47720279023018e-05,4
8,0.000153191697819092,0.900985240936279,2.59857658902631e-05,2
8,0.000153191697819092,1.10533952713013,2.57937551410389e-05,5
8,0.000153191697819092,0.989599227905273,2.56930234766951e-05,4
8,0.000153191697819092,0.920795679092407,3.07843389411155e-05,3
8,0.000153191697819092,1.06586241722107,3.03968450413994e-05,3
8,0.000153191697819092,0.927902221679688,2.61918149762067e-05,4
8,0.000153191697819092,1.09046697616577,2.15899185324583e-05,4
8,0.000153191697819092,0.960209608078003,2.91720877467028e-05,3
8,0.000153191697819092,1.07264828681946,2.29737018016499e-05,3
8,0.000153191697819092,0.920809268951416,2.59960162479529e-05,2
8,0.000153191697819092,1.02215266227722,2.50424393277522e-05,4
8,0.000153191697819092,1.01131057739258,2.38450084253952e-05,4
9,0.000152909492975593,1.14203333854675,1.77709834967816e-05,3
9,0.000152909492975593,1.13638186454773,1.66207705641828e-05,3
9,0.000152909492975593,1.13927602767944,1.9262108070858e-05,3
9,0.000152909492975593,1.15682721138,1.68947886375101e-05,3
9,0.000152909492975593,1.12830495834351,1.71052968321056e-05,2
9,0.000152909492975593,1.13776993751526,1.7483418715315e-05,2
9,0.000152909492975593,1.12873220443726,1.79021447660116e-05,3
9,0.000152909492975593,1.14137244224548,1.87466365745797e-05,2
9,0.000152909492975593,1.16138172149658,1.72196646554e-05,2
9,0.000152909492975593,1.11763596534729,1.93429547005538e-05,2
9,0.000152909492975593,1.14434790611267,2.12705013290699e-05,2
9,0.000152909492975593,1.13918805122375,1.77917410107295e-05,2
9,0.000152909492975593,1.15845823287964,1.53758580321625e-05,3
9,0.000152909492975593,1.12013292312622,1.84229237558604e-05,2
9,0.000152909492975593,1.1313898563385,1.93668434789705e-05,2
9,0.000152909492975593,1.14640212059021,1.66586851796926e-05,4
9,0.000152909492975593,1.15477442741394,1.73527753602652e-05,2
9,0.000152909492975593,1.11560344696045,1.60604451406513e-05,3
9,0.000152909492975593,1.15357232093811,1.83494829454229e-05,2
9,0.000152909492975593,1.13401770591736,1.55124702253176e-05,2
9,0.000152909492975593,1.16676473617554,1.61154613192022e-05,3
9,0.000152909492975593,1.12626194953918,1.73317818691787e-05,2
9,0.000152909492975593,1.23560976982117,1.98672318916541e-05,4
9,0.000152909492975593,1.23134350776672,1.48367875178138e-05,4
9,0.000152909492975593,1.16967940330505,1.81530494692258e-05,2
9,0.000152909492975593,1.14863681793213,4.85725900958538e-05,3
9,0.000152909492975593,1.11800169944763,2.05893816369077e-05,3
9,0.000152909492975593,1.10841250419617,1.46590112910691e-05,3
9,0.000152909492975593,1.14116477966309,1.78714135819403e-05,2
9,0.000152909492975593,1.14902758598328,1.5030514135601e-05,3
9,0.000152909492975593,1.14326977729797,1.68841760217082e-05,2
9,0.000152909492975593,1.14555072784424,1.96258587520294e-05,2
9,0.000152909492975593,1.07983660697937,1.68843373742898e-05,2
9,0.000152909492975593,1.17507100105286,2.22160774580987e-05,2
9,0.000152909492975593,1.06651902198792,1.98436171082019e-05,3
9,0.000152909492975593,1.11212420463562,1.50612269523694e-05,3
9,0.000152909492975593,1.10760140419006,1.64432190528648e-05,3
9,0.000152909492975593,1.11787509918213,1.65593368574538e-05,2
9,0.000152909492975593,1.12485837936401,1.87906035395856e-05,2
10,0.00026255415997642,1.23955106735229,0.000154203968590414,6
10,0.00026255415997642,1.0990846157074,0.000220952381551081,2
10,0.00026255415997642,1.34792160987854,0.000306075679270781,3
10,0.00026255415997642,1.15487027168274,0.000416057988583155,1
10,0.00026255415997642,1.24196457862854,0.000126692487334024,5
10,0.00026255415997642,1.34719967842102,0.000276974657687126,4
10,0.00026255415997642,1.14078402519226,0.000254963372400596,4
10,0.00026255415997642,1.26591563224792,0.000270094023136244,4
10,0.00026255415997642,1.32989978790283,0.000259632307354504,4
10,0.00026255415997642,1.18425154685974,0.000211274794534095,3
10,0.00026255415997642,1.21715831756592,0.000331327120357418,2
10,0.00026255415997642,1.23425340652466,0.000259523974116028,5
10,0.00026255415997642,1.2461416721344,0.000309115987081759,5
10,0.00026255415997642,1.25045084953308,0.000277863331328196,3
10,0.00026255415997642,1.36721515655518,0.000290099085346506,5
10,0.00026255415997642,1.24753570556641,0.000297444628344971,4
10,0.00026255415997642,1.1524715423584,0.00026644119229819,4
10,0.00026255415997642,1.33949375152588,0.000342719063130975,4
10,0.00026255415997642,1.33449530601501,0.00015966770951368,4
10,0.00026255415997642,1.25908780097961,0.000262455788069801,3
10,0.00026255415997642,1.2986466884613,0.000294073105628728,5
10,0.00026255415997642,1.28031945228577,0.000326677580063034,3
10,0.00026255415997642,1.25910758972168,0.000258287604201313,4
10,0.00026255415997642,1.27772116661072,0.000333021637288568,3
10,0.00026255415997642,1.37853860855103,0.000374460296276066,3
10,0.00026255415997642,1.26710915565491,0.000286756789109425,4
10,0.00026255415997642,1.19665360450745,0.000292514662014365,3
10,0.00026255415997642,1.25249338150024,0.000247961631056993,4
10,0.00026255415997642,1.37855315208435,0.00033044564491211,3
10,0.00026255415997642,1.20018625259399,0.000313231522912248,3
10,0.00026255415997642,1.37696385383606,0.000292305261891469,3
10,0.00026255415997642,1.15467262268066,0.000307862461821371,4
10,0.00026255415997642,1.3331241607666,0.000258209224790798,3
10,0.00026255415997642,1.12033462524414,0.000268705156049392,4
10,0.00026255415997642,1.25317597389221,0.000302128176197128,5
10,0.00026255415997642,1.36799740791321,0.000351787718988951,3
11,0.000190083552356171,1.066561460495,2.7393787600581e-05,5
11,0.000190083552356171,1.07042646408081,2.56229312671484e-05,5
11,0.000190083552356171,1.07806253433228,2.22136428049722e-05,5
11,0.000190083552356171,1.03937029838562,2.34516956882634e-05,3
11,0.000190083552356171,1.05984950065613,2.68394713623139e-05,3
11,0.000190083552356171,1.05908632278442,2.31435721761785e-05,6
11,0.000190083552356171,1.06381940841675,2.46532196334259e-05,4
11,0.000190083552356171,1.0461962223053,2.80077486805624e-05,3
11,0.000190083552356171,1.03762054443359,2.70164591526304e-05,5
11,0.000190083552356171,1.03713846206665,2.47949502874386e-05,4
11,0.000190083552356171,1.06974053382874,2.87355054861605e-05,3
11,0.000190083552356171,0.994474172592163,2.85794805978178e-05,5
11,0.000190083552356171,1.0393602848053,3.16465774412601e-05,5
11,0.000190083552356171,1.06523966789246,2.68523128143277e-05,4
11,0.000190083552356171,1.00854396820068,2.82574028976472e-05,6
11,0.000190083552356171,1.05480265617371,2.71256993501358e-05,5
11,0.000190083552356171,1.04503273963928,2.78223808460223e-05,4
11,0.000190083552356171,1.07532477378845,2.38999491476079e-05,4
11,0.000190083552356171,1.08239722251892,2.78671285855322e-05,4
11,0.000190083552356171,1.02995228767395,3.11760651329378e-05,4
11,0.000190083552356171,1.17655181884766,2.33316784066412e-05,4
11,0.000190083552356171,0.970580577850342,3.1032005567404e-05,1
11,0.000190083552356171,1.01236891746521,2.89170847430502e-05,4
11,0.000190083552356171,1.05342507362366,2.89239225080292e-05,6
11,0.000190083552356171,1.06498408317566,2.80771698028802e-05,4
11,0.000190083552356171,1.03222322463989,2.47731372639755e-05,6
11,0.000190083552356171,1.07952451705933,2.9384143135252e-05,3
11,0.000190083552356171,1.07829689979553,2.96734249463911e-05,5
11,0.000190083552356171,1.04649019241333,2.7576879322916e-05,5
11,0.000190083552356171,1.10509300231934,2.91251349109873e-05,4
11,0.000190083552356171,1.03977847099304,2.53782345028875e-05,5
11,0.000190083552356171,1.04862856864929,2.73066778253747e-05,3
