,Subject_all,MeanMVC_all,StrideTime_all,WalkingAmp_all,NumberofBursts_all
0,1,0.00030466796262517,1.10850381851196,2.35033520160024e-05,4
1,1,0.00030466796262517,1.1199059486389198,3.47286456576646e-05,4
2,1,0.00030466796262517,1.07750415802002,3.27709841669661e-05,2
3,1,0.00030466796262517,1.05528545379639,2.31507285211084e-05,5
4,1,0.00030466796262517,1.08087730407715,2.78459524791135e-05,3
5,1,0.00030466796262517,1.08609056472778,2.7773468876476097e-05,5
6,1,0.00030466796262517,1.12517261505127,3.62659052913656e-05,2
7,1,0.00030466796262517,1.06299781799316,2.9406224389080395e-05,1
8,1,0.00030466796262517,1.02433705329895,2.81769922895151e-05,3
9,1,0.00030466796262517,1.12978053092957,3.37571540711568e-05,4
10,1,0.00030466796262517,1.0807626247406,3.79488766156068e-05,2
11,1,0.00030466796262517,1.03850722312927,3.02318973828885e-05,4
12,1,0.00030466796262517,1.10884976387024,2.90686588147258e-05,1
13,1,0.00030466796262517,1.03546547889709,3.0895598371552395e-05,2
14,1,0.00030466796262517,1.0977954864502,3.75466100746318e-05,2
15,1,0.00030466796262517,1.04862189292908,3.21645316167153e-05,4
16,1,0.00030466796262517,1.05213975906372,3.93520026043878e-05,3
17,1,0.00030466796262517,1.10404181480408,3.5302429527629605e-05,2
18,1,0.00030466796262517,1.09452795982361,3.70002929887286e-05,2
19,1,0.00030466796262517,1.13674068450928,2.79651119646169e-05,5
20,1,0.00030466796262517,1.0024778842926,4.2959416201421004e-05,5
21,1,0.00030466796262517,1.1639580726623502,3.22386083734339e-05,4
22,1,0.00030466796262517,1.06270265579224,3.1697845368811796e-05,2
23,1,0.00030466796262517,1.01932382583618,4.36596370080792e-05,3
24,1,0.00030466796262517,1.0331072807312,2.75147760350347e-05,4
25,1,0.00030466796262517,1.07071757316589,3.29914061673095e-05,5
26,1,0.00030466796262517,1.06006956100464,4.090765715247371e-05,2
27,1,0.00030466796262517,1.08898329734802,3.72772005694199e-05,3
28,1,0.00030466796262517,1.08509159088135,3.21971536986339e-05,3
29,1,0.00030466796262517,1.09225630760193,3.73999463165762e-05,4
30,1,0.00030466796262517,1.0822942256927501,3.71652534000799e-05,3
31,1,0.00030466796262517,1.08313465118408,3.42324993225515e-05,4
32,1,0.00030466796262517,1.11109328269958,3.8154912555297794e-05,3
33,1,0.00030466796262517,1.05514335632324,2.8767150925869202e-05,2
34,1,0.00030466796262517,1.10068011283875,4.07759656167114e-05,4
35,1,0.00030466796262517,1.0847702026367199,3.0501396407784102e-05,5
36,1,0.00030466796262517,1.0836219787597698,3.3092439433419504e-05,5
37,1,0.00030466796262517,1.08013272285461,3.27769132477454e-05,6
38,1,0.00030466796262517,1.0820133686065698,3.97454192180655e-05,3
39,1,0.00030466796262517,1.07272934913635,3.51560786196052e-05,4
40,1,0.00030466796262517,1.11939668655396,4.61592486858884e-05,4
41,1,0.00030466796262517,1.16067218780518,4.02938265601324e-05,3
42,2,0.000131587459278814,1.10935163497925,2.54840677365344e-05,3
43,2,0.000131587459278814,1.0923368930816701,2.4133888438355803e-05,5
44,2,0.000131587459278814,1.10891032218933,2.35768501976237e-05,3
45,2,0.000131587459278814,1.09747910499573,2.24161132673614e-05,3
46,2,0.000131587459278814,1.07544612884521,2.4116343640056e-05,5
47,2,0.000131587459278814,1.08900046348572,2.13865377222534e-05,4
48,2,0.000131587459278814,1.09333181381226,2.71170783821792e-05,3
49,2,0.000131587459278814,1.0887241363525402,2.3314250224475198e-05,3
50,2,0.000131587459278814,1.09876370429993,2.66317722207544e-05,2
51,2,0.000131587459278814,1.08479905128479,2.6659927425025303e-05,3
52,2,0.000131587459278814,1.09761595726013,2.3422535538592002e-05,1
53,2,0.000131587459278814,1.08056378364563,2.6384401486676604e-05,4
54,2,0.000131587459278814,1.08585119247437,2.4500738736873102e-05,5
55,2,0.000131587459278814,1.0887374877929699,3.01894719479513e-05,4
56,2,0.000131587459278814,1.1015152931213401,3.66597836349572e-05,4
57,2,0.000131587459278814,1.11390447616577,2.5606444015766898e-05,4
58,2,0.000131587459278814,1.1416010856628402,2.0023995856601604e-05,3
59,2,0.000131587459278814,1.1001498699188201,2.36855975735057e-05,4
60,2,0.000131587459278814,1.087153673172,2.43716344302559e-05,5
61,2,0.000131587459278814,1.09471797943115,2.7650448350851398e-05,1
62,2,0.000131587459278814,1.08034300804138,2.9049132712048998e-05,2
63,2,0.000131587459278814,1.09624838829041,2.8336844234113598e-05,3
64,2,0.000131587459278814,1.1256303787231399,3.97355452435599e-05,3
65,2,0.000131587459278814,1.09909772872925,2.9814926926722497e-05,3
66,2,0.000131587459278814,1.20917296409607,2.46069264289963e-05,3
67,2,0.000131587459278814,1.16169929504395,2.8006144174947303e-05,2
68,2,0.000131587459278814,1.14799952507019,2.84979375662174e-05,6
69,2,0.000131587459278814,1.13672709465027,2.70569213247438e-05,5
70,2,0.000131587459278814,1.14470601081848,2.57407507529249e-05,2
71,2,0.000131587459278814,1.134516954422,3.6961379768440207e-05,3
72,2,0.000131587459278814,1.1390979290008503,2.57372213752719e-05,3
73,2,0.000131587459278814,1.13946938514709,2.1475966223027698e-05,2
74,2,0.000131587459278814,1.09913372993469,2.7684221133301098e-05,4
75,2,0.000131587459278814,1.11129951477051,3.4736795800955e-05,4
76,2,0.000131587459278814,1.12725973129272,3.66786503064224e-05,3
77,2,0.000131587459278814,1.11395120620728,2.34319369396304e-05,2
78,2,0.000131587459278814,1.1258239746093799,3.03342476971127e-05,4
79,2,0.000131587459278814,1.1298863887786899,3.6034611268134004e-05,3
80,2,0.000131587459278814,1.11953043937683,2.61043442179566e-05,4
81,2,0.000131587459278814,1.1365139484405502,3.19416262858668e-05,4
82,2,0.000131587459278814,1.14204740524292,2.93524642267607e-05,3
83,3,0.000157664241869113,1.19910669326782,1.17733567226979e-05,2
84,3,0.000157664241869113,1.2145495414733898,1.0438536577811e-05,4
85,3,0.000157664241869113,1.2326397895813,1.02087787430635e-05,4
86,3,0.000157664241869113,1.21102833747864,1.12462275387595e-05,5
87,3,0.000157664241869113,1.1944079399108898,1.1137231417063601e-05,2
88,3,0.000157664241869113,1.16930913925171,1.1477244759140199e-05,5
89,3,0.000157664241869113,1.22219514846802,1.1561052574463e-05,7
90,3,0.000157664241869113,1.23854231834412,1.14995888298156e-05,3
91,3,0.000157664241869113,1.22107601165771,1.14375911032576e-05,9
92,3,0.000157664241869113,1.2007265090942398,8.76643594394245e-06,6
93,3,0.000157664241869113,1.19411611557007,1.56429434030904e-05,4
94,3,0.000157664241869113,1.19846653938293,1.19366152766767e-05,5
95,3,0.000157664241869113,1.2245306968688998,1.11489760590018e-05,4
96,3,0.000157664241869113,1.2143054008483898,1.1305951798575e-05,2
97,3,0.000157664241869113,1.21054434776306,1.27190666849504e-05,7
98,3,0.000157664241869113,1.2103693485259999,1.06744595154877e-05,5
99,3,0.000157664241869113,1.23467564582825,1.04057437935994e-05,3
100,3,0.000157664241869113,1.2508270740509,1.08252063836209e-05,4
101,3,0.000157664241869113,1.2329211235046398,1.3261001744878099e-05,4
102,3,0.000157664241869113,1.2255327701568601,1.0904014713675098e-05,8
103,3,0.000157664241869113,1.24515128135681,1.91038705142978e-05,6
104,3,0.000157664241869113,1.2403635978698702,1.16451432619164e-05,3
105,3,0.000157664241869113,1.21884202957153,1.1565239538508698e-05,5
106,3,0.000157664241869113,1.2362208366394,1.03597963618291e-05,5
107,3,0.000157664241869113,1.24636125564575,1.05250267051971e-05,4
108,3,0.000157664241869113,1.2548506259918202,1.4555327066179999e-05,6
109,3,0.000157664241869113,1.2123658657074,1.69493766814701e-05,3
110,3,0.000157664241869113,1.2091178894043,1.24771966600599e-05,6
111,3,0.000157664241869113,1.1713113784790001,2.84931896893474e-05,4
112,3,0.000157664241869113,1.19798517227173,2.62536742832935e-05,3
113,3,0.000157664241869113,1.2018458843231201,2.31706653598921e-05,4
114,3,0.000157664241869113,1.1800625324249299,2.31942671001651e-05,4
115,3,0.000157664241869113,1.16210007667542,2.26847592542258e-05,2
160,5,0.000300620883337406,1.06860971450806,0.00333013404092431,4
161,5,0.000300620883337406,1.0835821628570599,0.0015413678312182599,5
162,5,0.000300620883337406,1.05457377433777,0.00289328835715446,2
163,5,0.000300620883337406,1.06976914405823,0.00413722295578906,6
164,5,0.000300620883337406,1.05162024497986,0.00410628848847144,7
165,5,0.000300620883337406,1.0700654983520501,0.0039034887367606,4
166,5,0.000300620883337406,1.0879693031311,0.0034164652112515397,3
167,5,0.000300620883337406,1.05491924285889,0.00375176667092652,1
168,5,0.000300620883337406,1.06913757324219,0.00350698195821027,7
169,5,0.000300620883337406,1.05640745162964,0.00281348860267435,4
170,5,0.000300620883337406,1.05342626571655,0.00341801233093712,3
171,5,0.000300620883337406,1.07149577140808,0.00288071261882535,3
172,5,0.000300620883337406,1.0652887821197499,0.0030378922931478,1
173,5,0.000300620883337406,1.07486867904663,0.00377621584823929,1
174,5,0.000300620883337406,1.0849936008453398,0.00278848622482751,1
175,5,0.000300620883337406,1.07316875457764,0.00293329812182372,6
176,5,0.000300620883337406,1.04606628417969,0.00315353968308772,5
177,5,0.000300620883337406,1.09451007843018,0.0036580638191406,3
178,5,0.000300620883337406,1.06482577323914,0.00357520348654891,5
179,5,0.000300620883337406,1.0451922416687,0.00722207411730125,3
180,5,0.000300620883337406,1.1068942546844498,0.0051207089703944894,1
181,5,0.000300620883337406,1.05980706214905,0.0017594282258107101,3
182,5,0.000300620883337406,1.05699825286865,0.00209000472737201,3
183,5,0.000300620883337406,1.05612587928772,0.00218095914905975,4
184,5,0.000300620883337406,1.0583221912384,0.00239537552429113,3
185,5,0.000300620883337406,1.0265822410583498,0.00439146674996326,4
186,5,0.000300620883337406,1.0888569355011,0.00374035008848377,2
187,5,0.000300620883337406,1.07461309432983,0.0043857595613211,4
188,5,0.000300620883337406,1.0556814670562702,0.00307535384524555,2
189,5,0.000300620883337406,1.06602907180786,0.00295009412990409,4
190,5,0.000300620883337406,1.05578184127808,0.00290694744477854,4
191,5,0.000300620883337406,1.06298303604126,0.00272374709957238,3
192,5,0.000300620883337406,1.0504179000854499,0.00263502922741375,1
193,5,0.000300620883337406,1.0757858753204301,0.00284434362998103,4
194,5,0.000300620883337406,1.04465055465698,0.00344345599830607,4
195,5,0.000300620883337406,1.05793595314026,0.00397556021257145,1
196,5,0.000300620883337406,1.06149005889893,0.0026394749048655602,1
197,5,0.000300620883337406,1.08041429519653,0.00344752360688942,4
198,5,0.000300620883337406,1.0704038143158001,0.0028035620402977897,4
199,5,0.000300620883337406,1.04064846038818,0.00287917317965657,3
200,5,0.000300620883337406,1.0875103473663301,0.00397900846601281,3
201,5,0.000300620883337406,1.06386947631836,0.004367910480083339,1
202,6,0.00032472153662533,1.0597758293151898,3.1576042896128805e-05,3
203,6,0.00032472153662533,1.07668161392212,3.7021152233341794e-05,4
204,6,0.00032472153662533,1.06317687034607,3.3718092580168e-05,3
205,6,0.00032472153662533,1.0304982662200899,3.9767358909390794e-05,2
206,6,0.00032472153662533,1.02709293365479,4.0180283809171204e-05,5
207,6,0.00032472153662533,1.03601622581482,4.3535019086775e-05,2
208,6,0.00032472153662533,1.01426863670349,3.970275266716071e-05,3
209,6,0.00032472153662533,1.0414834022522,3.6022682675096705e-05,4
210,6,0.00032472153662533,1.0272810459137,4.5658691386956606e-05,2
211,6,0.00032472153662533,1.00200581550598,4.63934297784961e-05,1
212,6,0.00032472153662533,1.02291536331177,4.44409686306779e-05,2
213,6,0.00032472153662533,1.02102065086365,4.5485022085006705e-05,1
214,6,0.00032472153662533,1.01810908317566,3.61808258254164e-05,1
215,6,0.00032472153662533,1.05547475814819,3.75676545860844e-05,4
216,6,0.00032472153662533,1.0163722038269,3.16552635731476e-05,2
217,6,0.00032472153662533,1.04122424125671,3.49672699904784e-05,2
218,6,0.00032472153662533,1.03507685661316,3.39136536985829e-05,4
219,6,0.00032472153662533,1.03179836273193,2.5071559949484198e-05,4
220,6,0.00032472153662533,1.04903340339661,3.10517721965721e-05,4
221,6,0.00032472153662533,1.04787731170654,2.7864858694329603e-05,2
222,6,0.00032472153662533,1.0658643245697,2.3859074577622e-05,3
223,6,0.00032472153662533,1.05009341239929,4.02304099606756e-05,2
224,6,0.00032472153662533,1.0323064327240001,2.8508174117084004e-05,3
225,6,0.00032472153662533,1.05548548698425,3.20158092851728e-05,3
226,6,0.00032472153662533,1.04246354103088,5.49678474325817e-05,1
227,6,0.00032472153662533,1.07466244697571,2.33041747965851e-05,3
228,6,0.00032472153662533,1.05328941345215,4.2055433707748206e-05,3
229,6,0.00032472153662533,1.0801422595977799,4.00399457651121e-05,5
230,6,0.00032472153662533,1.05711555480957,3.17753282021533e-05,3
231,6,0.00032472153662533,1.06625628471375,2.5224018626044e-05,4
232,6,0.00032472153662533,1.04006052017212,4.41418056323029e-05,3
233,6,0.00032472153662533,1.04473614692688,3.45969346515033e-05,2
234,6,0.00032472153662533,1.03435254096985,3.10644763644461e-05,4
235,6,0.00032472153662533,1.0593090057373,3.2668727528775105e-05,4
236,6,0.00032472153662533,1.02397513389587,3.2475933015045896e-05,3
237,6,0.00032472153662533,1.05291724205017,2.65126350218327e-05,3
238,6,0.00032472153662533,1.05981659889221,2.3985671505865898e-05,2
239,6,0.00032472153662533,1.01876091957092,2.92953638632122e-05,4
240,6,0.00032472153662533,1.01422929763794,2.75790123108476e-05,4
241,6,0.00032472153662533,1.02514410018921,2.59287774550308e-05,6
242,6,0.00032472153662533,1.0085186958313,3.0642707856188895e-05,3
243,6,0.00032472153662533,0.9897463321685791,3.06252648712547e-05,3
244,6,0.00032472153662533,1.01243925094604,2.74425402206935e-05,4
245,6,0.00032472153662533,0.9966533184051509,2.2505489948726398e-05,2
246,6,0.00032472153662533,0.990584135055542,2.74639031677272e-05,3
247,7,0.00031424218731745696,1.17068219184875,2.7750340101952803e-05,3
248,7,0.00031424218731745696,0.964164972305298,2.36610118502705e-05,3
249,7,0.00031424218731745696,0.9405546188354491,3.02457433697567e-05,4
250,7,0.00031424218731745696,1.02385854721069,2.8655743238288398e-05,2
251,7,0.00031424218731745696,0.994142293930054,2.5916243507856302e-05,4
252,7,0.00031424218731745696,1.08113789558411,2.68446633685391e-05,1
253,7,0.00031424218731745696,1.11121582984924,2.86311486428539e-05,6
254,7,0.00031424218731745696,0.970745086669922,3.46871932587721e-05,5
255,7,0.00031424218731745696,1.0920009613037098,2.5874458086716e-05,3
256,7,0.00031424218731745696,1.07807898521423,2.0999819144486e-05,6
257,7,0.00031424218731745696,1.07236933708191,2.44107856214409e-05,4
258,7,0.00031424218731745696,1.06639361381531,2.9889054437910303e-05,3
259,7,0.00031424218731745696,1.13560557365417,2.55795021665957e-05,3
260,7,0.00031424218731745696,1.13627433776855,2.91882270672648e-05,4
261,7,0.00031424218731745696,1.08285903930664,3.24571637563073e-05,4
262,7,0.00031424218731745696,0.947158336639404,4.06829738991234e-05,6
263,7,0.00031424218731745696,1.12513017654419,2.9842173918124395e-05,5
264,7,0.00031424218731745696,0.9655954837799069,3.07855050532251e-05,3
265,7,0.00031424218731745696,0.943771123886108,2.4016950059373998e-05,4
266,7,0.00031424218731745696,1.00916194915771,2.5274464753425898e-05,6
267,7,0.00031424218731745696,1.1264107227325402,2.30704555091305e-05,2
268,7,0.00031424218731745696,0.932324647903442,2.2459291542978e-05,4
269,7,0.00031424218731745696,1.05468797683716,2.3732011708777698e-05,4
270,7,0.00031424218731745696,1.05291247367859,2.3673889583972897e-05,2
271,7,0.00031424218731745696,1.24056816101074,3.31615810023449e-05,4
272,7,0.00031424218731745696,0.974063158035278,2.5931036685217e-05,2
273,7,0.00031424218731745696,1.05458831787109,3.2108017102292894e-05,3
274,7,0.00031424218731745696,1.01659512519836,2.7338564527189103e-05,3
275,7,0.00031424218731745696,0.9157288074493409,2.7503755872752397e-05,3
276,7,0.00031424218731745696,1.0477724075317398,3.4128607840872e-05,4
277,7,0.00031424218731745696,1.0451581478118899,2.39909594254297e-05,2
278,7,0.00031424218731745696,1.07853937149048,3.58656615234956e-05,4
279,7,0.00031424218731745696,1.03585696220398,2.84122940278614e-05,4
280,7,0.00031424218731745696,1.16276812553406,2.6903141013743e-05,3
